"","probabilities_test"
268427,0.123211316498258
268439,0.0754598431493507
268445,0.0426113195435108
268446,0.0832368567730394
268459,0.0672756098393791
268465,0.0876504717791332
268466,0.0338363104141794
268495,0.041597838965663
268497,0.0508825958419016
268504,0.0645891539401634
268508,0.0840438780683864
268513,0.401153556274278
268525,0.0455856037874275
268545,0.0247332415371476
268546,0.0305702583356569
268550,0.0386867729431939
268568,0.0260476865254311
268570,0.207160006758338
268590,0.0264316352806868
268591,0.138336789338066
268602,0.0624340180309897
268609,0.0613354172522723
268616,0.0202208081905138
268623,0.0798548260129397
268645,0.338801082952838
268652,0.124912811267985
268668,0.0896464861480639
268685,0.00417564595009991
268707,0.0254844056958646
268711,0.115567652501711
268714,0.0338614512334641
268736,0.0250289010095158
268746,0.0779531101903828
268747,0.0565788173551667
268749,0.109571344832039
268760,0.139562327720751
268761,0.00683554516662533
268764,0.272209254332852
268781,0.011372479715081
268790,0.135783380629049
268799,0.0323007821865082
268809,0.119040338230235
268814,0.0267030041273416
268817,0.0675670141932639
268822,0.00717068390793853
268827,0.127910126744333
268828,0.0465490311123053
268829,0.0858756045807704
268845,0.110657037639083
268853,0.00655768260298532
268859,0.026614845910872
268900,0.0139689134631074
268911,0.0234431582093935
268913,0.202888689523378
268917,0.229391555935009
268930,0.0669091318894027
268934,0.0181785760279147
268935,0.18717524901433
268938,0.0482037488704092
268948,0.0287495642805748
268950,0.125504014158213
268958,0.0125041644534717
268975,0.0455273766143403
268982,0.0475691425015636
268983,0.0790592477732677
268997,0.0300511796927697
269009,0.0423027413168075
269012,0.0952428977836705
269017,0.158630500325402
269031,0.0610453585093113
269038,0.134070076236471
269041,0.162096545847781
269045,0.0790210240951717
269050,0.0135968775461102
269056,0.0170215435019667
269058,0.0264311550898337
269060,0.0410858255351572
269067,0.144217351337613
269082,0.0294011615566959
269098,0.163445215906268
269105,0.0259783487150227
269117,0.185205217810577
269123,0.101549398218108
269128,0.0298616812221636
269143,0.0840851224077807
269149,0.0896440148695816
269162,0.0591138955710935
269168,0.0480645871717869
269172,0.0571041946487439
269175,0.0945523196013225
269189,0.123245318862866
269194,0.0557853737814242
269197,0.0560781341195083
269204,0.0764451734923586
269211,0.0165917576331531
269217,0.224843789521922
269222,0.0572930912361592
269227,0.025879097853195
269228,0.0772261053058526
269232,0.124481101841306
269250,0.0888375183458961
269251,0.0628930212644932
269257,0.151080360794683
269262,0.0138179705118424
269263,0.0924069369815686
269267,0.0295221025990495
269275,0.0906924907531466
269276,0.0298136620099457
269279,0.0133009552725101
269293,0.307649452288763
269300,0.13775856868118
269305,0.04097793737406
269309,0.0337317772348505
269317,0.0565994556022322
269352,0.246098884540649
269377,0.159078680847045
269378,0.0303265985808447
269389,0.0292455463137907
269392,0.0207915014684336
269394,0.0347414302771032
269402,0.273769078035835
269408,0.0223907277898139
269410,0.0532481964017008
269417,0.0563441772916245
269421,0.204329521061591
269462,0.0651594999925985
269481,0.0220616674736472
269488,0.297445735726019
269489,0.0588284672031033
269491,0.116563418827262
269495,0.0331641568216669
269503,0.00405157689888939
269510,0.0517511289012258
269515,0.121221122569801
269522,0.0218633981105742
269523,0.0907310537391688
269536,0.0236351939138849
269537,0.0516666922999197
269549,0.0130635024438036
269571,0.106574110302867
269576,0.0336197872104583
269587,0.224442889168346
269595,0.0285256095821918
269601,0.0998777555991835
269610,0.33107079518937
269618,0.0403774279332802
269620,0.0502890747982847
269623,0.0217758836478105
269637,0.0667166249234954
269642,0.0172134110389474
269652,0.0429330406082552
269655,0.0116755115901866
269661,0.109822449854021
269663,0.149744689858275
269665,0.00888232522425986
269666,0.0912214726674353
269667,0.00328018001622497
269673,0.0770911187655839
269693,0.0277113217895539
269701,0.0423882315385869
269702,0.0408675123363932
269704,0.109660105013568
269718,0.10789721177657
269727,0.0108102401855991
269732,0.0888573606031128
269736,0.0756829707857897
269738,0.0501796966130447
269741,0.0330274182707384
269744,0.0456986114932496
269749,0.235363986622495
269750,0.0119428323561241
269758,0.0731635036617918
269775,0.122200194958808
269776,0.0627569317638773
269777,0.0563917814697509
269789,0.0276476727101674
269794,0.0505036908363436
269797,0.0815269820390459
269807,0.266280747765227
269813,0.0365237173181175
269844,0.0850311707971217
269848,0.168795083615991
269871,0.0189401157217879
269877,0.0322180865733767
269878,0.0859673659777616
269887,0.0900918221413953
269904,0.0473243276528081
269913,0.199537423784315
269938,0.136165552085306
269941,0.16073639159578
269953,0.144491898299595
269954,0.0292382294119496
269955,0.0659802082893873
269958,0.226462092738044
269960,0.0265311797284784
269966,0.0560370533809332
269975,0.0528374927563953
269978,0.0277589446353313
269989,0.0541801842628711
269993,0.0663285846518468
269998,0.0275183239100089
270001,0.058608616672471
270020,0.059643065582742
270023,0.0668217917421754
270028,0.0293724490513756
270048,0.116280559948249
270061,0.0816365897972942
270062,0.104823351974784
270096,0.152049056256831
270108,0.0433156913273301
270118,0.0575573893026036
270120,0.112231099901215
270122,0.0465338163057909
270127,0.0967641457000242
270131,0.0337572725936705
270142,0.0325156751886676
270146,0.0541387038240867
270148,0.114292660402463
270152,0.00954582827378189
270165,0.0200336129640279
270170,0.030928358113937
270188,0.0340603281381482
270204,0.183146986407688
270235,0.0675269033464027
270243,0.371970793897554
270254,0.0749969293695354
270265,0.020625403795197
270270,0.15620829905361
270287,0.0396043532241585
270295,0.0254723082125538
270296,0.0255256223727117
270302,0.0346880240651551
270304,0.0715254371837121
270307,0.0265409951759712
270310,0.0977882290856481
270317,0.0365085363905296
270324,0.0755100318501746
270326,0.032219734165305
270337,0.0332983322952464
270363,0.122386960872125
270371,0.0275993372954599
270373,0.0296034059045498
270375,0.0201130673284839
270376,0.0428135060429305
270379,0.0076608086415956
270383,0.394215918295468
270390,0.0275398647973743
270393,0.0457555166565995
270402,0.0229630735750698
270410,0.12417505968514
270411,0.087786039373364
270412,0.0608543898793655
270415,0.0479549998566225
270417,0.0965381625249637
270436,0.075625997894684
270440,0.00980590647478088
270449,0.00674486163788607
270450,0.0822053852075253
270457,0.0770300826093879
270460,0.0435850003561492
270461,0.0231650282830385
270467,0.0398178938744267
270473,0.162029796748507
270486,0.180733209245451
270488,0.0483012231325296
270513,0.0576085312925114
270518,0.129752835594683
270522,0.0160835006558485
270526,0.0545542365388846
270532,0.038740772063824
270545,0.25677723919266
270548,0.154093704832026
270550,0.0119989751917416
270562,0.237521382288857
270564,0.0402219923435167
270571,0.0230194986094089
270572,0.097490967025516
270574,0.061425042405869
270575,0.0588537939215418
270579,0.056601028899896
270612,0.158945876355102
270613,0.161915227623452
270622,0.011719185871061
270636,0.0706170279481863
270643,0.0319910482561578
270644,0.0231187219207751
270645,0.0178116361247002
270658,0.0911771713551996
270661,0.0215983855912401
270665,0.0492964209084297
270676,0.201844141175259
270685,0.0731898696446841
270695,0.0539718648823386
270712,0.0474800926477499
270719,0.0808635625440249
270740,0.0595815682523728
270753,0.0375502039000514
270756,0.0569624527365076
270759,0.255830611183865
270760,0.0407506672709707
270764,0.0917848012254378
270767,0.0160982486752358
270778,0.00670248964540467
270782,0.137037861933224
270794,0.136784837572613
270795,0.198357150264115
270799,0.0177194055621395
270807,0.104652671749616
270821,0.086392944596109
270826,0.158533891070694
270829,0.0761130930494162
270831,0.0332410815717084
270843,0.0790085325514818
270844,0.0748640674306967
270847,0.0481417721747033
270854,0.026477899344149
270856,0.285764060457731
270861,0.0191365075294816
270862,0.0532874353345215
270864,0.15506870346933
270881,0.0942345013664384
270883,0.0559614639101375
270885,0.301441204345199
270888,0.120914237052983
270894,0.00704546480579697
270906,0.0674924185400174
270914,0.0256093504073551
270919,0.0615183786132836
270935,0.0371935285027346
270945,0.0588491540938197
270957,0.175919899622798
270966,0.0603465178546215
270970,0.146534593551437
270971,0.0714104728346114
270976,0.0518677504826772
270977,0.404913302174589
270978,0.0185074376323711
270979,0.0423849907212922
270982,0.136724181409441
270987,0.210747422885404
270989,0.232039778607155
270991,0.0767594558514755
270992,0.0071350756592909
270993,0.0183790581580006
270997,0.341008475850796
271010,0.212608120971469
271025,0.0199305952823209
271037,0.0535045840842885
271038,0.0323888855222211
271054,0.049584876279461
271056,0.272194147167157
271065,0.0197462815427384
271070,0.0184004325206662
271095,0.0280741309242156
271099,0.0126988342167997
271102,0.0230387652546123
271103,0.0936082513523647
271105,0.279529272042211
271106,0.120164262222309
271117,0.0517705934602322
271134,0.255473108013274
271135,0.149809876272348
271137,0.0723278977047456
271145,0.120567036896634
271149,0.113859431370092
271195,0.0345190331880465
271199,0.129386204746634
271200,0.13329868248768
271220,0.0548431978068172
271233,0.155611136382948
271234,0.139848105535685
271236,0.118298346448793
271248,0.0136917317814956
271250,0.223476441139473
271251,0.0287468662651834
271255,0.0943961373777552
271261,0.0517791410732528
271269,0.0349704884969635
271276,0.0263057734475879
271296,0.24815679196647
271304,0.20662806364636
271314,0.0282664614459318
271318,0.0236551403849554
271322,0.0257408353404161
271325,0.02963460821034
271354,0.09025243385366
271355,0.0171360872957034
271359,0.028296161801765
271361,0.0193876292017224
271363,0.217830341136719
271367,0.180277060861672
271368,0.0398191722391842
271369,0.0262847728794596
271393,0.293338625563248
271409,0.0836638108706399
271415,0.028654150623766
271418,0.239684878395559
271429,0.13908462251792
271431,0.0275077397509665
271432,0.0744163976754088
271442,0.116712028789955
271446,0.100545101874424
271448,0.030851192589941
271450,0.442021490445147
271452,0.0248555759853267
271460,0.130975375262575
271461,0.157166569502817
271472,0.0690777602134582
271496,0.0551579755661777
271515,0.0547162782713999
271527,0.10794936804946
271537,0.142389615050798
271544,0.118842269550616
271562,0.0712308497318487
271565,0.051174908222707
271566,0.217035793939267
271567,0.0927663796501425
271570,0.0899417837705017
271576,0.0404057472691546
271582,0.223752758906044
271586,0.0545391201227618
271593,0.05713086845249
271598,0.0443023364319545
271606,0.0223895972998759
271607,0.0560785140486605
271616,0.136519170383604
271617,0.0189265791718796
271624,0.0298532237931711
271638,0.0394565975110492
271652,0.0271515665033213
271657,0.0339681055932236
271662,0.0400975775073935
271665,0.0423468062013601
271667,0.0232484786571608
271670,0.0723381688810376
271675,0.121582991225708
271679,0.126622043754543
271682,0.136942535682495
271696,0.058709776843271
271699,0.0202200634064306
271733,0.0489270405421886
271739,0.0460177954601155
271746,0.0194698080558425
271753,0.074451460906259
271756,0.154660340591144
271762,0.0230004188773756
271777,0.0403004399072706
271781,0.0331443216669746
271785,0.0203838107715984
271786,0.0779686322879387
271790,0.0275448396743295
271801,0.0960781274533241
271806,0.0274175513479687
271807,0.0959553922556007
271810,0.0635613618512806
271811,0.0459626991116538
271815,0.130860063002966
271847,0.0225731858140962
271875,0.0275769443555002
271878,0.084849876707499
271880,0.0588929924463235
271883,0.0759746265631876
271911,0.22271342042378
271912,0.0754378277138509
271914,0.0329853616915614
271922,0.0141512264822555
271933,0.0369863906617992
271945,0.093661839749534
271952,0.0243614371928734
271954,0.107399188454605
271961,0.0757067560205224
271967,0.0103566971829657
271969,0.0219204391984154
271980,0.106709573495226
271989,0.0153615942523291
271991,0.112910874960227
272000,0.0380643255098398
272004,0.124421454540712
272010,0.0226915719917122
272013,0.0699325677737507
272029,0.129484276252389
272030,0.0306415095016986
272031,0.0281662067818773
272035,0.0212943944327655
272040,0.278086678873842
272043,0.0453529481892184
272055,0.201453106476829
272068,0.0493101546733006
272075,0.182957153279824
272081,0.012379665933692
272090,0.033598273144757
272104,0.0155474599038433
272116,0.0201625472354883
272121,0.00994376241237935
272129,0.0947130255858241
272143,0.0534457790635468
272146,0.0781583539882356
272148,0.347893108251477
272152,0.224140780274903
272167,0.0568558521514292
272180,0.0797876122396918
272192,0.026617159028966
272201,0.0102919225807456
272205,0.0288935706687883
272209,0.267311309978364
272211,0.0801814625652556
272228,0.051618730816137
272233,0.185245080978188
272235,0.156633689356606
272249,0.257429199826106
272267,0.0758923801445783
272270,0.0282805343821803
272276,0.032262494298803
272302,0.138531294061615
272303,0.0156385049739511
272308,0.0880352523509404
272309,0.0982121307922924
272311,0.0954743365442125
272313,0.0170292627974222
272353,0.0323801470217204
272366,0.0481717343015226
272367,0.116856618776688
272371,0.0766241310676279
272381,0.041201229054387
272404,0.246509731760974
272405,0.0425478523189759
272418,0.129234585407192
272419,0.0490328039676565
272425,0.0542913200869358
272438,0.0630177548735661
272444,0.022079832509322
272445,0.0452005050785218
272462,0.0130957229283227
272474,0.0145625259285307
272478,0.117522831885087
272479,0.120364506904384
272480,0.0180411793650235
272482,0.0342487222968936
272511,0.203270448197823
272512,0.0300893273282709
272516,0.0376013837737865
272517,0.0363624528864979
272522,0.0646445091386747
272537,0.0461312476012685
272555,0.0295651811867783
272564,0.181812736853211
272566,0.0158704605773688
272573,0.037687019210259
272575,0.0510066467860038
272583,0.0536533623117096
272593,0.0602706102130297
272627,0.0278478825181034
272628,0.046554114301999
272630,0.0153140253297537
272632,0.0154573577774255
272635,0.604411217773338
272636,0.0392499319093792
272661,0.0278677128117506
272669,0.0431478709904773
272672,0.0570086026554228
272681,0.151404509432957
272682,0.0233806407970378
272691,0.0401830599133064
272697,0.0878288860653445
272706,0.132665869349007
272708,0.0261816447781593
272717,0.033214917686356
272722,0.0236704027576971
272723,0.0307406896999764
272737,0.0085840720095001
272744,0.0151741151218436
272752,0.482721990099707
272757,0.0558475874857645
272760,0.0358678970820332
272763,0.0621188525695957
272768,0.0223365247757212
272779,0.00845854516060601
272781,0.126234258046842
272787,0.0602422347558066
272795,0.123386923397143
272799,0.0807448639133365
272820,0.159555307967783
272821,0.0429539680410292
272829,0.0514009836537305
272852,0.0394971514168697
272863,0.14999330393395
272878,0.0592869316781319
272886,0.00592423751688353
272891,0.112434437904598
272903,0.0938042088859809
272914,0.00538622292220418
272928,0.123832360459067
272937,0.1807522649595
272938,0.0380998976382347
272944,0.178291727366129
272965,0.0788055330302234
272967,0.0365075613392478
272969,0.0876458824473305
272983,0.376843403923722
272998,0.207664535379133
273002,0.11463370622074
273005,0.0247875670499067
273010,0.114676697606051
273011,0.0442095215859563
273017,0.0407937997466271
273021,0.190130430343848
273023,0.0756948072055279
273027,0.084151858084527
273035,0.0234034596639869
273047,0.217226245292288
273053,0.0190470073022039
273060,0.417769266629717
273062,0.0320274240579711
273074,0.101582378873696
273078,0.0732117254854033
273079,0.0530869020487152
273087,0.240494156988096
273107,0.0428884705242771
273109,0.0171310271876494
273112,0.0118867702805517
273113,0.0121282598124857
273117,0.11561041136483
273121,0.338678366118522
273137,0.0448037393797553
273156,0.0277180949044109
273157,0.0602192848242774
273177,0.215735579407352
273192,0.012987964048956
273193,0.0247114433570901
273194,0.031391829301242
273198,0.111449889880698
273199,0.0433848554768003
273206,0.0812932511377688
273213,0.0218915748511244
273235,0.0491724471775514
273244,0.135232075566966
273247,0.0719882361892855
273248,0.19017637039669
273254,0.0856900211461432
273259,0.0372769737778593
273270,0.0150911777435686
273272,0.0990175442937133
273287,0.0290381388058881
273289,0.0487576042285489
273294,0.0178618088782373
273301,0.0765146217734901
273304,0.127616754557897
273313,0.0658638154095783
273314,0.0515932036035679
273333,0.0506177317661448
273336,0.2886621405466
273343,0.00618226564329906
273353,0.0434146677329262
273359,0.0313087990349516
273371,0.0365621841424266
273402,0.0855491426052492
273415,0.0188489886259098
273420,0.315516672979871
273424,0.0751651459953529
273428,0.0207597668399654
273429,0.0197506287234138
273443,0.11649324677736
273457,0.0326900192003464
273458,0.0369006619591149
273467,0.141496317030196
273477,0.039203462569146
273482,0.0478788523571498
273495,0.0134397003560358
273496,0.0136123732757725
273503,0.144617439086453
273507,0.119596389521011
273508,0.0693268255662031
273510,0.0612729022868646
273524,0.193128997734172
273552,0.0347657234232277
273556,0.0550727982894957
273566,0.0217872135082801
273579,0.105806890022785
273584,0.086145596556685
273595,0.119406574247563
273606,0.0148462073943146
273623,0.0838631704397732
273625,0.089072774551641
273638,0.262586058625173
273660,0.0195719947771868
273664,0.0461333859274139
273683,0.157975314374635
273686,0.0399652096525323
273687,0.112043940595427
273699,0.133471698089634
273700,0.477649014183712
273719,0.0403523738475355
273721,0.287134751124929
273728,0.107708926454889
273764,0.0223193912503694
273770,0.0684289843827301
273774,0.143358844539529
273792,0.244687909103808
273806,0.00851949024650113
273807,0.0661860661986901
273818,0.026847107459667
273823,0.0830278110873839
273835,0.433460267286399
273856,0.0451097766631706
273861,0.0248015082135034
273863,0.041872795684539
273864,0.217537781091658
273874,0.113225391963493
273879,0.0634141490183529
273892,0.155073731437972
273895,0.161456546972877
273899,0.0182600668906735
273900,0.148901625827269
273912,0.101396809274118
273921,0.0131091441100078
273941,0.0625130735179095
273946,0.0268878953742749
273954,0.172142382749058
273956,0.050620636665995
273962,0.0783479811208908
273968,0.0395506549739798
273985,0.1065438187843
274000,0.164883463855761
274003,0.031528333114028
274004,0.070232885631198
274006,0.0396137206601857
274019,0.396474541502814
274022,0.266799192323354
274023,0.127025540216367
274034,0.146479500694452
274043,0.0356702891758225
274052,0.105106312245357
274054,0.551310428548767
274058,0.187368988500315
274063,0.0935607826880581
274070,0.0642066122011058
274072,0.0535291686829787
274081,0.074700209318113
274108,0.0782781323050159
274118,0.407812088795448
274125,0.0335292247884646
274129,0.0189810525551296
274140,0.0655262764620359
274142,0.0253831661687867
274146,0.0415113325810856
274147,0.126959475412396
274155,0.00773561649033333
274163,0.116104789888925
274165,0.0476388644376174
274174,0.0546692157903215
274182,0.0840458878088838
274186,0.0400905665326619
274188,0.0619081484997706
274193,0.107659266852388
274198,0.0360576661866716
274216,0.0652184576874784
274219,0.0251596288910321
274225,0.298699047526047
274229,0.0328620823603525
274248,0.0416800128123408
274268,0.0463544740351
274274,0.0257771795452531
274286,0.0293853085402764
274289,0.116597198035605
274297,0.0559125040741167
274302,0.0573488164984265
274326,0.146999159156493
274346,0.0826816064440755
274348,0.00681103465499369
274349,0.0597358566642158
274350,0.0560824542352571
274353,0.0771123468361667
274359,0.290475240684616
274364,0.0128844199866111
274368,0.0359804571221816
274373,0.0334064646043385
274378,0.214035948177352
274389,0.0439949114335597
274390,0.0409175523155512
274391,0.00812158284326998
274392,0.0267452732428316
274396,0.137213345456408
274408,0.162769640623933
274409,0.143557792524661
274424,0.108347693553245
274453,0.191057400620621
274460,0.0282405205957983
274465,0.0571405014544647
274468,0.0168581212772955
274481,0.199064065295872
274482,0.0100771307424997
274484,0.0752463222923846
274490,0.145902780629996
274509,0.0219332496609678
274511,0.049593657766253
274515,0.135842233661617
274521,0.0466702161729055
274523,0.05137842561312
274525,0.0566989774278964
274539,0.0648941047817217
274541,0.078443074919741
274574,0.147630836430035
274585,0.0552313844100646
274587,0.198876672762242
274594,0.0411708283239783
274600,0.227016985395852
274605,0.054964638419206
274611,0.0658945763919449
274619,0.125326862767841
274641,0.0551538636359599
274666,0.12940159650961
274688,0.123670298371118
274690,0.125920516086565
274699,0.0965945454112691
274703,0.072389537941999
274715,0.027780452522038
274717,0.039874973308578
274760,0.0843535314837291
274774,0.075368512495008
274791,0.155373006333194
274801,0.006032441832483
274804,0.0832662805106967
274808,0.145906870281923
274813,0.08109842371478
274815,0.133068516521161
274818,0.0469798960062686
274820,0.0239899043766654
274829,0.0786028121201842
274847,0.260035484799518
274865,0.111742178832652
274870,0.0415999025111688
274881,0.263083293400113
274890,0.0931067994603497
274894,0.0556106275228995
274902,0.0722766843537606
274905,0.0752259987235498
274911,0.0418863054082586
274912,0.155116762455529
274914,0.016005108629284
274927,0.0426489377463
274931,0.0245762811660343
274944,0.103460455487381
274951,0.190782492886866
274953,0.0573236921516362
274954,0.0501093188771861
274961,0.0158660131568524
274965,0.149173873345342
274972,0.222024694596084
274978,0.0589852047111488
274984,0.0695471603711432
274993,0.0335989042480126
274996,0.0150614389964065
275043,0.0119422846527269
275048,0.019078197557001
275052,0.0716603113113175
275059,0.0321448649073653
275060,0.0418570103233282
275071,0.045453655178894
275077,0.113071864285525
275078,0.165412067603481
275091,0.0236822924982429
275098,0.0921092012838789
275111,0.0508447547678755
275120,0.220783093881124
275121,0.146786784315275
275125,0.0921804702105082
275129,0.0943990335848558
275139,0.0341580502520191
275150,0.0663922372013385
275153,0.12972338270229
275166,0.310962227776074
275185,0.180524552420403
275199,0.338926457437978
275201,0.0229675452376656
275203,0.0467697573399055
275216,0.067432820387087
275225,0.324882007662465
275226,0.0697336299601014
275232,0.040393169278248
275254,0.0418691447270951
275256,0.344091850053565
275272,0.182021802338322
275278,0.0270279110064912
275280,0.0424273106650431
275286,0.0155232786962702
275288,0.0441268169154047
275299,0.0273933445348846
275306,0.120450301633288
275313,0.0205208069994675
275314,0.0523681248145985
275319,0.251306787062253
275324,0.0533778284936018
275330,0.0760093197726208
275334,0.088567115173962
275335,0.145468522631523
275337,0.118399380488748
275339,0.0901808944523391
275351,0.0881937920328325
275352,0.121276337350208
275367,0.0755952772633169
275384,0.0341661789306519
275392,0.0506591180611009
275393,0.0448256529377381
275408,0.0992400980618037
275411,0.0373601290895702
275413,0.0762188662087773
275415,0.0147824783662713
275416,0.156013989567825
275422,0.0404446590415601
275424,0.118987302308023
275438,0.0999949358096001
275440,0.0664964735333458
275468,0.014776432771467
275469,0.0586758392779475
275473,0.195420050805134
275482,0.0738073633647161
275488,0.0225861119172523
275502,0.134668711836731
275503,0.0522548691993231
275511,0.21275165960048
275518,0.020936155300032
275520,0.0224325195013042
275524,0.0352154051547324
275531,0.146258838716764
275537,0.0624566055641872
275558,0.0687098951621178
275574,0.0921552571885886
275576,0.167874164361461
275583,0.0136072102257188
275588,0.111824033733387
275605,0.328955076569339
275612,0.0825665103570547
275627,0.0665446708334765
275633,0.0411173475002234
275646,0.0311542203944034
275647,0.0594617013199424
275653,0.280489571246727
275661,0.0909572631071252
275683,0.0261730061143201
275688,0.0307689179530453
275691,0.105795917796006
275713,0.205344234474556
275731,0.0140012124505568
275735,0.286493243809731
275739,0.0274369534090069
275761,0.201660307674442
275762,0.0939183993100416
275767,0.0487861918710602
275768,0.139531578831979
275769,0.219185948386095
275774,0.0454411753950149
275776,0.0215710034893636
275783,0.0270957598697554
275800,0.0489598901258274
275805,0.261223185098606
275836,0.0176396879792509
275842,0.0544270336900812
275855,0.2050554796825
275860,0.0417349760860851
275870,0.188053093198924
275884,0.19240921771139
275897,0.0542950766063143
275899,0.0226407762930291
275900,0.0889798717640642
275906,0.0462592101373119
275912,0.129279931662784
275922,0.20083432992342
275929,0.270961763616745
275931,0.131179387891033
275932,0.0351277526782607
275936,0.190190956066339
275937,0.0274650498977298
275947,0.396857505061191
275949,0.251739400481928
275954,0.141778885426329
275958,0.013657226029544
275966,0.259195221618099
275967,0.0404080162913185
275970,0.161919354143361
275989,0.332903697560048
275993,0.0970808585776367
275995,0.041466855546609
275998,0.0150971765557485
276007,0.050694479713578
276011,0.102205865840764
276029,0.119034168987778
276047,0.0159509135787429
276048,0.0867227728468818
276050,0.136652272332647
276054,0.0539999816198147
276056,0.0559769062138311
276057,0.186589220782543
276060,0.0290716407255671
276084,0.00913762697817289
276089,0.0186469442434849
276118,0.0437288652322613
276121,0.134533275437356
276122,0.122677210789295
276130,0.055790203857082
276134,0.0569796536414134
276135,0.0208758073343459
276142,0.281454246708459
276164,0.042953853100221
276195,0.150983976181044
276210,0.193008774844646
276235,0.0181226878802657
276238,0.0108456478001115
276242,0.0369884750018836
276244,0.177214861702651
276247,0.0497128599552785
276263,0.159646489041485
276306,0.261829711540847
276309,0.052844623527936
276319,0.0681653835809815
276334,0.105585025278446
276338,0.0146169217998435
276343,0.0213469412882562
276344,0.0591154161453774
276345,0.0460123589477545
276348,0.0488360538528599
276359,0.0311872403781388
276363,0.0494255269260929
276365,0.0754105321459334
276366,0.171654598108482
276373,0.0621426466396873
276378,0.144645394143067
276386,0.0311669843067335
276405,0.0164556506383865
276419,0.0129418587814772
276422,0.0183786947641189
276430,0.113267503592553
276437,0.0830344102965427
276442,0.17110309392569
276444,0.0332306267605688
276446,0.0372995514850509
276455,0.0609830045789165
276470,0.0339878589738778
276472,0.0469314652640565
276475,0.291236405471675
276479,0.0215107546006974
276484,0.0234665572393867
276487,0.187451881943363
276488,0.3474450836297
276495,0.0607350489470211
276497,0.193426710662103
276508,0.204260902155297
276509,0.117361980907534
276516,0.0266937110124457
276521,0.0133074957702399
276525,0.0667502429365295
276550,0.0640194391444283
276560,0.0243370556195418
276569,0.0211357795708842
276584,0.0384959377557275
276603,0.0141358674418822
276615,0.0127046645007246
276617,0.0229772236184412
276622,0.0513938992707876
276625,0.0460287462962618
276629,0.0450582267006671
276642,0.0312358963946737
276664,0.0187927940750024
276674,0.010477304173956
276675,0.352729934074205
276678,0.10960819512807
276692,0.0463240546150568
276693,0.035462180169541
276697,0.0352792651068598
276703,0.0693395098061236
276705,0.0482367504060987
276717,0.0663159019638965
276728,0.0158933777023971
276744,0.0502079708914012
276762,0.112126831031483
276764,0.0335183624388676
276781,0.0574448771041121
276793,0.0949826130465581
276798,0.0508671470217636
276800,0.0624604066978995
276805,0.0376900234598456
276824,0.0600868305189681
276826,0.0357064385949675
276848,0.114167303038485
276854,0.108167479667858
276862,0.33647056915934
276865,0.117620894786811
276869,0.0379430394583065
276880,0.0059653781451141
276882,0.0622180564509323
276886,0.0468627589176658
276889,0.146379678522959
276892,0.0587125040896302
276903,0.00829804942844804
276906,0.11912257115916
276936,0.0206955589776881
276945,0.00883577155183051
276956,0.011573600129169
276958,0.0162784690183516
276963,0.00893556790637377
276966,0.0194157613046839
276987,0.0722664484371302
276993,0.0574227937451701
276994,0.0258962264304875
277004,0.0937342994561015
277015,0.0032120297260116
277021,0.289420759803486
277024,0.0114593900009765
277032,0.0489429428014657
277054,0.126059906352547
277055,0.0315455391122007
277061,0.0404927636654813
277065,0.28780232121011
277070,0.0888411469392883
277079,0.149476979242098
277088,0.00970802141908674
277108,0.0732259145155551
277114,0.0423283846466227
277121,0.0665796346406474
277137,0.0263361318816986
277148,0.091268364968085
277158,0.107547206795709
277162,0.122587607163294
277165,0.353151942786434
277167,0.0301574604619258
277170,0.0287951426206826
277172,0.026969700021827
277177,0.0839664411735017
277179,0.166543030113346
277182,0.0330428811211448
277185,0.0359148062038868
277191,0.0206370691586218
277200,0.278715810973469
277211,0.0200075501197434
277217,0.0285636670000554
277221,0.0840866179957132
277226,0.0232904370860114
277227,0.0772468856286078
277228,0.269427910040272
277229,0.0850121884999021
277244,0.294319499241711
277271,0.0383125518264981
277274,0.138527856554605
277282,0.0156988563304299
277286,0.0101561495211416
277288,0.0438906626837408
277290,0.0127104702649665
277291,0.0116718365551013
277296,0.0241132213133377
277297,0.0410933402961035
277320,0.0591749994911444
277327,0.249558563509428
277335,0.341259350216336
277336,0.113543857307074
277338,0.0681225752572586
277342,0.156808369364131
277344,0.100907592019872
277345,0.0570010161711508
277349,0.0580456807370362
277356,0.0200353654180846
277370,0.0468543951710728
277371,0.106086618789694
277379,0.0346308923448577
277386,0.293245210054745
277390,0.124650815298651
277400,0.0669322529949229
277401,0.307172450775612
277412,0.0264388554655834
277413,0.196603935986444
277415,0.0375444727131904
277417,0.159110802605627
277419,0.0703486787724565
277422,0.155436140936578
277423,0.0380657572012398
277425,0.0332232505156275
277432,0.0568051309182014
277438,0.0382634821550836
277445,0.057230744428072
277447,0.108886957057102
277456,0.0334020030560874
277457,0.0157666610440494
277474,0.0423215491811016
277488,0.0475243124015292
277494,0.161205723019884
277501,0.0529510365685861
277503,0.108182938009606
277510,0.0657933371581149
277516,0.0291085315796944
277521,0.150920924201021
277522,0.0216137646319755
277530,0.0738896028510399
277531,0.244345150049117
277536,0.11413380906841
277548,0.0182052521401244
277550,0.0734063955530905
277554,0.0245927631568491
277555,0.0436491943098943
277562,0.132243850639909
277565,0.0725465059854737
277566,0.0184360031685585
277572,0.0404046625746818
277592,0.0538785735608167
277593,0.0401393133676513
